strctid,blockid,parcelid,huestimate,x,y,landuse,guid,d_sf,insignific,moderate,heavy,complete
"41007025273001001S",410079509004000,25273,1,-123.925308228,45.9843406677,138,"ad4ede58-8300-4b87-88e1-940002b145ca",1,.0352319,.2349722,.4448232,.2849726
"41007025274001001S",410079511001064,25274,1,-123.910194397,45.9847946167,146,"b2ee14fe-46be-42f4-86af-9f6d9363997e",1,.0048985,.1796657,.4853808,.3300551
"41007025276001001S",410079509004008,25276,1,-123.9272995,45.9842224121,130,"eb05437e-738e-4881-8cc4-18f8cc2a0053",1,.1294001,.4730359,.3479437,.0496203
"41007025277001001S",410079509005040,25277,2,-123.930343628,45.9841156006,133,"8e4cfdcf-f32f-4557-ad92-082212a24df8",0,.1279716,.471839,.349868,.0503213
"41007025280001001S",410079509004008,25280,2,-123.928314209,45.9841766357,242,"cd266459-5973-4057-a44d-1c6453a7a8de",0,.0042497,.1676325,.4802617,.3478562
"41007025282001001S",410079511001064,25282,2,-123.913169861,45.984539032,252,"94d4b7e4-05aa-40be-975f-466109eaf4ea",0,.0047727,.1774122,.4845077,.3333075
"41007025283001001S",410079511001064,25283,2,-123.912773132,45.9845428467,252,"99bcb002-3e78-4472-9230-a97e8ecdaf0e",0,.004787,.1776698,.4846094,.3329338
"41007025284002001S",410079509003046,25284,3,-123.92464447,45.9841575623,432,"28d9c967-506f-4a1a-b117-a0893b951ca0",0,.0042827,.1246652,.5130184,.3580336
"41007025284002002S",410079509003046,25284,3,-123.92464447,45.9841575623,441,"162a07f0-4fc1-4c35-a179-fecb68ebb3e7",0,.0005204,.0351433,.3359654,.6283709
"41007025285001001S",410079509004007,25285,1,-123.929336548,45.9841461182,120,"cfc26e5e-caba-4211-ab8a-daea33421197",1,.1284364,.4722311,.3492407,.0500918
"41007025286001001S",410079509005029,25286,1,-123.931289673,45.9840698242,130,"9c23f43e-4d1e-4a95-8e37-d26a31c2e318",1,.1275246,.4714594,.3504726,.0505435
"41007025287001001S",410079509004000,25287,1,-123.925544739,45.984161377,451,"e349988a-1eb7-4876-a11e-fbb4681eec5a",1,.0005162,.0349644,.3352644,.6292551
"41007025288001001S",410079511001064,25288,2,-123.909790039,45.9846611023,146,"8735e18d-7eee-45a2-8aa4-c60adca20976",0,.0049039,.1797614,.485417,.3299178
"41007025289001001S",410079509005040,25289,1,-123.930053711,45.9840621948,199,"0750d32a-4c88-4c9e-903a-d1da891461e7",1,.0041901,.1664732,.4797073,.3496293
"41007025290001001S",410079509005008,25290,3,-123.932342529,45.9840507507,156,"f3a3e758-bc71-4c89-b71b-15141226f8c4",0,.0342634,.231786,.4446819,.2892687
"41007025292001001S",410079509004007,25292,1,-123.926597595,45.9841308594,140,"28fdffbb-b6e2-4165-ba26-ded8722c3519",1,.1296241,.4732213,.3476431,.0495116
"41007025293001001S",410079511001061,25293,1,-123.90927124,45.9846496582,147,"1e192849-b397-4060-95e8-8caab61389af",1,.0049222,.1800862,.4855395,.3294521
"41007025294001001S",410079509004007,25294,1,-123.928939819,45.9841156006,130,"c0cae84d-7593-4109-9ec6-1f8ef9721673",1,.1285801,.4723518,.349047,.0500211
"41007025295001001S",410079511001061,25295,1,-123.908981323,45.9846458435,141,"ee5511f2-7164-4e54-8915-4f37c739feaa",1,.025142,.4208142,.4589417,.0951021
"41007025296001001S",410079509005040,25296,1,-123.929862976,45.9840278625,134,"572faf76-cfd8-4fe0-a84e-1c193a309892",1,.128099,.4719467,.349696,.0502583
"41007025297001001S",410079511001061,25297,1,-123.908706665,45.9846458435,141,"877a0122-3fb7-480a-a019-1eac72bc23a0",1,.0251808,.4210365,.4587923,.0949905
"41007025298001001S",410079509005008,25298,1,-123.931922913,45.9840240479,200,"c99267df-a2cd-43be-b615-7c75dd193be6",1,.0219925,.4016527,.4713034,.1050514
"41007025299001001S",410079511001061,25299,1,-123.908432007,45.9846305847,141,"757b74e1-9d2d-44d4-94cb-a43fbee756db",1,.0252161,.4212385,.4586564,.0948891
"41007025300001001S",410079511001064,25300,1,-123.911407471,45.9845237732,140,"ced3e886-fcc7-4ad5-80dd-a61804f65385",1,.0247649,.4186383,.460397,.0961998
"41007025301001001S",410079511001061,25301,2,-123.908172607,45.9846000671,141,"8a198d8a-6cfd-4695-91fc-ef97e1b22928",0,.0252454,.4214058,.4585437,.0948051
"41007025302001001S",410079511001064,25302,1,-123.911125183,45.9845314026,140,"dad6a995-b7b6-4036-b113-21ae003779e9",1,.0248066,.4188803,.4602358,.0960773
"41007025303001001S",410079511001064,25303,1,-123.910804749,45.984588623,146,"4e94ce7a-770c-422f-b141-40baa06aa2d5",1,.0048614,.179006,.4851291,.3310034
"41007025304001001S",410079511001061,25304,1,-123.907905579,45.984577179,157,"bc357a25-a1c1-4d0e-b776-0327fceed865",1,.0049682,.1808989,.4858425,.3282904
"41007025305001001S",410079509004008,25305,1,-123.927482605,45.9840545654,130,"01569caf-9daf-4640-aa20-6c0e55a35c77",1,.1291623,.4728384,.3482632,.0497361
"41007025306001001S",410079509005029,25306,1,-123.930908203,45.9840049744,130,"7e3c3d04-bc9f-4b19-bcc0-3595f5f1a2e5",1,.1276255,.4715453,.350336,.0504932
"41007025308001001S",410079509003046,25308,1,-123.924064636,45.9841346741,132,"395659e1-974e-45cb-854c-bb9ea74c9f60",1,.130757,.47415,.3461265,.0489665
"41007025309001001S",410079511001064,25309,1,-123.911956787,45.9844932556,140,"d1c750ff-58cf-4abf-a14e-ad0fc173370e",1,.0246793,.41814,.4607285,.0964522
"41007025310001001S",410079511001064,25310,1,-123.910186768,45.9846000671,146,"00f96602-b295-48d7-bdf1-c2281c219ba7",1,.004885,.1794257,.4852896,.3303998
"41007025311001001S",410079509005008,25311,1,-123.932388306,45.9839439392,131,"1ceac735-c90d-470d-970e-1471b512928e",1,.1269358,.4709556,.3512706,.050838
"41007025312001001S",410079511001064,25312,1,-123.911689758,45.9844970703,140,"3fb9cd21-d9b3-4c93-bfe0-b11dbb613da9",1,.024717,.4183596,.4605825,.0963409
"41007025314001001S",410079509004007,25314,1,-123.929389954,45.9840126038,130,"45679efb-1a60-40d5-857c-3cfef2811755",1,.1282918,.4721094,.3494357,.0501631
"41007025315001001S",410079511001064,25315,1,-123.913459778,45.984462738,140,"3e7c9d5c-34dc-4d7c-a5ee-082a1786b0d0",1,.0244627,.4168724,.4615684,.0970965
"41007025316001001S",410079509005029,25316,1,-123.931388855,45.9839477539,130,"6855bb47-485f-4d28-b84a-d9cea952b298",1,.1273684,.4713262,.350684,.0506214
"41007025318001001S",410079509004008,25318,1,-123.927772522,45.9839897156,140,"30bea5c1-ee4a-4779-adf5-5b66c6546a39",1,.1289731,.4726807,.3485178,.0498285
"41007025320001001S",410079509003046,25320,1,-123.923667908,45.9841384888,199,"3fc92320-b450-4e60-a4ae-bdd9c2edeccb",1,.0043918,.1703599,.4815224,.3437259
"41007025321001001S",410079509005008,25321,1,-123.931968689,45.9839096069,200,"eb087b87-c61d-4511-af19-5bd5c4ffe22a",1,.021959,.4014354,.4714377,.1051679
"41007025324001001S",410079509004008,25324,1,-123.928382874,45.9840049744,140,"3583debf-b68e-456d-8ec5-6ba09b1b3a40",1,.1287217,.4724706,.3488561,.0499516
"41007025328001001S",410079509004007,25328,1,-123.929000854,45.9839706421,130,"7d8be515-3ad0-4b3c-9c73-dab9fe274444",1,.1284237,.4722205,.3492578,.0500981
"41007025329001001S",410079509005040,25329,1,-123.930419922,45.9839172363,130,"d5104d2e-d53d-4c5b-91e4-1541f3b6c409",1,.1277553,.4716556,.3501605,.0504287
"41007025330001001S",410079509004008,25330,1,-123.928039551,45.9838943481,130,"7ee3f5d7-1609-46b5-a4a9-455fcf2c9e52",1,.1287704,.4725113,.3487906,.0499277
"41007025331001001S",410079509004007,25331,1,-123.926696777,45.9839553833,142,"00893cfa-e3e9-4a4d-8347-01510f3fe791",1,.1294174,.4730502,.3479205,.0496119
"41007025332001001S",410079509005029,25332,2,-123.931007385,45.9838790894,136,"0bde29b2-4d4d-4aca-9a6f-a8a20173c3b9",0,.0343843,.2321872,.4447032,.2887253
"41007025333001001S",410079509005008,25333,1,-123.932426453,45.9838371277,131,"20f69664-fc9e-4891-be76-b4727eb899da",1,.1268208,.4708566,.3514267,.0508959
"41007025334001001S",410079509004000,25334,4,-123.925857544,45.9837532043,483,"d8ce92c9-047d-48ea-9bd3-bf74c8456b01",1,.0042148,.123594,.5121272,.360064
"41007025335001001S",410079509004007,25335,1,-123.929443359,45.9838829041,132,"9bea1234-bb46-4f66-8e66-987bd6a3040f",1,.1281473,.4719876,.3496307,.0502344
"41007025336001001S",410079509005029,25336,2,-123.931434631,45.9838142395,136,"2073f5cc-f14d-4aa5-af71-98a2385a3857",0,.0343135,.2319524,.4446909,.2890432
"41007025337001001S",410079509005040,25337,1,-123.930038452,45.9838485718,134,"69287b5f-a46d-45ff-a94c-309f618ec3b4",1,.1278571,.471742,.3500228,.0503781
"41007025338001001S",410079509005008,25338,2,-123.932197571,45.9837150574,143,"05390b63-294d-4a29-a7e9-aecd46e8f5c0",1,.1268054,.4708434,.3514476,.0509036
"41007025340001001S",410079509004008,25340,1,-123.928443909,45.9838600159,130,"e6beaf4f-2a1e-4afa-8373-25dbae2869fe",1,.1285639,.4723383,.3490687,.0500291
"41007025341001001S",410079509004007,25341,2,-123.92905426,45.9838294983,142,"42a3b8de-0900-4482-b83f-61fe52041eda",0,.022285,.4035317,.4701366,.1040468
"41007025342001001S",410079509005040,25342,1,-123.930473328,45.9837837219,132,"3dc94592-63ad-4a9e-bc84-239d165fc97a",1,.1276112,.4715331,.3503554,.0505003
"41007025343001001S",410079509005029,25343,1,-123.931053162,45.983745575,130,"0f8ddbab-f50a-43f0-b3d0-b8295ae7f42d",1,.1273253,.4712893,.3507425,.0506429
"41007025345001001S",410079511001061,25345,1,-123.907913208,45.9843254089,157,"9acb067b-821a-41c4-a541-84a52eb57179",1,.0049501,.1805794,.485724,.3287466
"41007025346001001S",410079509004007,25346,1,-123.929496765,45.9837493896,130,"19a084d3-2b5a-4853-909b-b47b2de84721",1,.0222119,.4030643,.4704278,.1042961
"41007025347001001S",410079509004007,25347,1,-123.926795959,45.9837760925,140,"9ae7e06a-1fce-4d1c-bc4d-de4b78824c99",1,.1292075,.472876,.3482025,.0497141
"41007025348001001S",410079509005029,25348,1,-123.931488037,45.9836845398,132,"87d7a699-a579-47b8-9ad1-6879394e8a94",1,.1270806,.4710799,.3510742,.0507654
"41007025349001001S",410079511001065,25349,3,-123.91468811,45.9839706421,140,"b9af01e4-8203-4ef7-bc17-20c50ffaefae",0,.1349245,.4774368,.3406096,.0470292
"41007025350001001S",410079509005040,25350,1,-123.930091858,45.9837150574,132,"8719949e-91f0-4da3-ac2b-b067a975c4e8",1,.127713,.4716197,.3502177,.0504497
"41007025353001001S",410079509004008,25353,1,-123.928497314,45.9837188721,130,"9e835082-376c-4c8b-968b-19680e69afd8",1,.1284077,.472207,.3492794,.0501059
"41007025354001001S",410079511001062,25354,1,-123.909996033,45.9840965271,140,"f032208e-cb1b-4701-94d8-33f39c96ea86",1,.0248482,.4191214,.4600751,.0959554
"41007025355001001S",410079509005040,25355,1,-123.930526733,45.9836463928,130,"f10107dc-c4be-4446-a145-3b3aad42ead0",1,.12746,.4714043,.3505601,.0505757
"41007025356001001S",410079511001062,25356,1,-123.909599304,45.9841918945,156,"fd810048-71a4-46e8-b3f1-ab9cd1a4eb61",1,.004878,.1793004,.4852419,.3305798
"41007025357001001S",410079509005008,25357,2,-123.932525635,45.9835929871,148,"4be8d1fe-885f-4a10-8eb7-5a1f1bcd397e",0,.0341202,.2313094,.4446554,.2899151
"41007025358001001S",410079509004007,25358,1,-123.929100037,45.9836845398,140,"1fc6249f-5297-44ad-91e4-46a6a304dcff",1,.1281126,.4719582,.3496776,.0502516
"41007025359001001S",410079511001062,25359,1,-123.911018372,45.9840736389,140,"4651f0a8-930f-4a37-9ee2-9d8c91a67955",1,.0246979,.4182484,.4606564,.0963973
"41007025360001001S",410079509004008,25360,2,-123.928108215,45.9836769104,242,"802cc1a7-6215-41b4-8040-b28ae22d0f93",0,.0346949,.2332133,.4447531,.2873387
"41007025361001001S",410079509005029,25361,1,-123.931106567,45.9836158752,130,"564c940b-69a3-44bc-88fe-e483544b14df",1,.1271814,.4711663,.3509375,.0507149
"41007025362001001S",410079511001062,25362,2,-123.909133911,45.9842262268,141,"bcdfd05e-a28c-4f6e-bd91-64c285008101",0,.0250051,.420028,.4594691,.0954978
"41007025363001001S",410079509004007,25363,1,-123.927520752,45.983669281,140,"7763f007-a23f-4ab7-ae10-afe1227edc58",1,.1287942,.4725312,.3487585,.049916
"41007025364001001S",410079511001062,25364,1,-123.908706665,45.9842300415,140,"79ba060d-0118-445a-8e54-7fd11f1de03b",1,.0250679,.4203891,.4592271,.0953159
"41007025365001001S",410079511001061,25365,3,-123.913528442,45.9840812683,140,"9d8500ed-2c4c-443e-9c5f-ada8630bace6",0,.0243513,.4162163,.4620014,.097431
"41007025366001001S",410079511001061,25366,2,-123.913215637,45.984085083,140,"5d0895b0-f77a-49e8-8b78-3ff1b687b36c",0,.0243954,.4164762,.46183,.0972984
"41007025367001001S",410079509003045,25367,2,-123.925140381,45.9837265015,471,"8b09b8e1-2e4d-43e0-bfca-24b3d17691a0",1,.0005138,.0348661,.3348781,.6297419
"41007025368001001S",410079509003045,25368,1,-123.924842834,45.9837341309,482,"bdca752c-3b93-4b7a-946c-3304693d080d",1,.0005153,.0349279,.3351211,.6294357
"41007025370001001S",410079511001062,25370,1,-123.912696838,45.9841003418,146,"94b63bf2-8cd3-47a2-a686-62c60833ab68",1,.0047593,.17717,.4844115,.3336592
"41007025371001001S",410079509003045,25371,2,-123.92464447,45.9837341309,484,"cf0cc4d8-6c1f-4031-8764-bfdbcd67fe5a",0,.0005162,.0349679,.3352782,.6292377
"41007025372001001S",410079511001062,25372,1,-123.912437439,45.9840583801,140,"6156caea-1177-413b-a782-10deb138374a",1,.0244958,.4170665,.4614401,.0969976
"41007025373001001S",410079509004007,25373,1,-123.929550171,45.9836158752,140,"58b8a62b-2dbd-4bdb-86e2-c8a833f0e7c5",1,.0221721,.4028092,.4705864,.1044323
"41007025374001001S",410079509003045,25374,1,-123.924453735,45.9837379456,484,"897d09ad-a95d-403c-b419-8d8a130abac1",1,.0005172,.035008,.3354355,.6290394
"41007025375001001S",410079509003045,25375,1,-123.924255371,45.9837379456,126,"c844e515-bcc7-4e9b-9a8c-aece354bfc32",1,.0352064,.234889,.4448203,.2850842
"41007025376002001S",410079511001062,25376,1,-123.912017822,45.9839935303,140,"9adc9509-90e9-4271-b3f8-9ec173fffb66",1,.0245366,.4173059,.4612817,.0968758
"41007025376002002S",410079511001062,25376,1,-123.911903381,45.9837608337,140,"c8597f54-0b2b-4d96-81fd-66a061a56312",1,.0244899,.4170323,.4614627,.0970151
"41007025377001001S",410079509003045,25377,1,-123.924057007,45.9837379456,130,"d8c68b7e-c2dd-4b9b-8b92-a6b7685d092e",1,.1303932,.4738534,.3466127,.0491407
"41007025378001001S",410079509005029,25378,1,-123.931541443,45.9835510254,120,"a0418c5c-ebec-4cee-bb2f-b338cac8027c",1,.1269368,.4709564,.3512692,.0508375
"41007025381001001S",410079511001062,25381,1,-123.911514282,45.9838676453,146,"b0ac069f-f2a0-4434-be48-ad8ad1e19367",1,.0047856,.177646,.4846,.3329683
"41007025382001001S",410079509005040,25382,1,-123.930145264,45.983581543,130,"029f9820-fddb-4b8c-bc16-8df8071ecfed",1,.127569,.4714972,.3504125,.0505213
"41007025386001001S",410079509005008,25386,1,-123.932250977,45.9834671021,234,"0ac07c0d-0ea0-462f-8516-180bb80f5bc5",1,.0341204,.2313103,.4446554,.2899139
"41007025390001001S",410079509005008,25390,2,-123.932579041,45.9834594727,147,"e19d5429-9534-44aa-8c05-be6ae255e270",0,.0340788,.2311713,.4446474,.2901025
"41007025391001001S",410079509004007,25391,2,-123.927078247,45.983581543,140,"9379fa7c-8c50-4158-a9bf-741199e2d7c6",0,.1289039,.472623,.3486108,.0498623
"41007025392001001S",410079509004008,25392,2,-123.928565979,45.9835472107,140,"50f750f5-de9d-4b8d-9700-a922b5b8de91",0,.1282216,.4720503,.3495304,.0501977
"41007025393001001S",410079509005008,25393,1,-123.932029724,45.9834976196,134,"bd134c86-891f-4f70-a539-bb87bb2e4ee1",1,.1266777,.4707333,.3516211,.0509679
"41007025395001001S",410079509005040,25395,1,-123.930580139,45.9835128784,121,"d6bdb392-beee-482b-bc22-68e7ab467e5b",1,.1273161,.4712815,.3507549,.0506475
"41007025396001001S",410079509004007,25396,1,-123.929145813,45.9835472107,140,"94aec4c4-71cd-4682-bed1-e9deb3dfd024",1,.1279665,.4718347,.349875,.0503239
"41007025397001001S",410079509005029,25397,1,-123.931159973,45.9834823608,130,"94aa7794-f8f6-40b7-bf00-c71deb955b78",1,.1270376,.471043,.3511324,.0507869
"41007025398001001S",410079511001061,25398,2,-123.907913208,45.98412323,156,"de442dfc-b67d-4d81-9854-608a53a34109",0,.0049356,.1803239,.4856286,.3291118
"41007025400001001S",410079509004007,25400,2,-123.929595947,45.9834861755,146,"f3cacae2-f899-41f5-870c-547d83f63166",0,.0041672,.1660253,.4794901,.3503174
"41007025401001001S",410079509005029,25401,1,-123.931594849,45.983417511,130,"760a1f1c-672b-4699-b86f-c6dc76c8b2d2",1,.1267931,.4708329,.3514642,.0509098
"41007025402001001S",410079509004008,25402,2,-123.928184509,45.9834785461,242,"98347ed6-9936-4304-92a0-ad9c54fbca07",1,.0346322,.2330066,.4447435,.2876176
"41007025403001001S",410079509005040,25403,1,-123.93019104,45.9834518433,130,"b26e5370-b33a-4836-9077-09e37f7aa9f8",1,.1274251,.4713745,.3506073,.0505931
"41007025404001001S",410079509004007,25404,1,-123.927619934,45.9834480286,130,"e830f45d-ab8d-4a4f-9e61-043f3d04f249",1,.1285441,.4723217,.3490954,.0500388
"41007025405001001S",410079509005008,25405,1,-123.93208313,45.9833641052,132,"9ac569e4-4b23-4d3e-a030-4deada00179e",1,.1265341,.4706094,.3518161,.0510403
"41007025406001001S",410079509005040,25406,1,-123.930625916,45.9833869934,130,"08768e67-db3a-4cf9-9ed7-5ae3e52380d7",1,.1271795,.4711646,.3509401,.0507158
"41007025407001001S",410079509004007,25407,1,-123.929199219,45.9834136963,130,"52559ffb-d22e-412b-b46f-b0dc7cb96f6f",1,.1278226,.4717128,.3500694,.0503952
"41007025409001001S",410079509003045,25409,1,-123.925315857,45.9835319519,133,"03ec55aa-a792-4a5f-90f0-dbe13f7c91fb",1,.1296394,.4732339,.3476225,.0495042
"41007025411001001S",410079509005029,25411,2,-123.931335449,45.9833030701,131,"e6a4542c-3f92-4a05-8851-6021be8e74a9",0,.1267969,.4708361,.3514591,.0509078
"41007025412001001S",410079511001062,25412,1,-123.909446716,45.9838638306,140,"33e91caf-13d5-48a1-83a6-cac0ccc2ed73",1,.0248633,.4192088,.4600168,.0959112
"41007025413001001S",410079511001062,25413,1,-123.909217834,45.9839553833,140,"9a7508c3-8d91-470e-82ed-4e72e23d3e14",1,.0249207,.419541,.4597949,.0957434
"41007025414001001S",410079511001061,25414,2,-123.913475037,45.9837760925,140,"026e90d2-307b-4e6f-a52f-a3d8c9a28039",0,.0242782,.4157844,.4622858,.0976516
"41007025415001001S",410079511001061,25415,1,-123.913230896,45.9838371277,146,"f2de479d-4641-48c9-98ef-a79134785db6",1,.0047223,.1764988,.4841428,.3346361
"41007025416001001S",410079509005029,25416,1,-123.931144714,45.9832687378,120,"508cf6e1-025c-4565-b185-3b0a20f7b795",1,.1268475,.4708796,.3513905,.0508824
"41007025417001001S",410079509003045,25417,2,-123.924942017,45.9834594727,482,"b972e786-9433-41d1-9fe4-959d77d528db",1,.0005121,.0347957,.3346008,.6300914
"41007025418001001S",410079509004007,25418,4,-123.929679871,45.9832878113,410,"88d0c8c3-f72a-475d-9710-ba63254b25ab",1,.0012315,.0568856,.396622,.5452609
"41007025419001001S",410079509004008,25419,1,-123.928642273,45.9833488464,130,"16d18b6e-c928-4235-ae2f-03d0c1b1ad64",1,.1280057,.4718679,.349822,.0503045
"41007025420001001S",410079509003045,25420,2,-123.924545288,45.9834594727,132,"93a1c5c1-156a-44a2-9772-1fb2e78c15b0",0,.1299195,.4734649,.3472469,.0493687
"41007025421001001S",410079509005029,25421,2,-123.931648254,45.9832878113,132,"f940d725-707b-4fc3-af3d-ba600563ed59",0,.1266496,.4707091,.3516592,.0509821
"41007025422001001S",410079509004007,25422,1,-123.927207947,45.9833755493,130,"b6703cbd-793c-41b2-a146-8cfcbb360c10",1,.1286593,.4724183,.3489402,.0499822
"41007025423001001S",410079509003045,25423,1,-123.924247742,45.9834632874,199,"9fa63942-cba7-4319-8b1d-3f20b604328a",1,.0043295,.1691708,.4809802,.3455195
"41007025424001001S",410079509005040,25424,1,-123.930244446,45.9833183289,130,"5249a701-e643-4530-8f8c-c75616418790",1,.1272813,.4712517,.3508021,.0506649
"41007025425001001S",410079509003045,25425,1,-123.924057007,45.9834632874,130,"bdfe5f63-389e-4323-a018-d81095c3961f",1,.0228065,.4068294,.4680648,.1022993
"41007025426001001S",410079511001062,25426,1,-123.910339355,45.9838867188,146,"500a5347-209f-42f6-9279-fc805fc51177",1,.0048296,.1784357,.484909,.3318257
"41007025427001001S",410079511001062,25427,1,-123.912498474,45.9838447571,140,"4f1468fe-69a2-488a-b2ed-83cccbf6967c",1,.02443,.4166803,.4616953,.0971944
"41007025429001001S",410079509003045,25429,1,-123.923828125,45.9834785461,199,"81c9b7f4-1b73-4115-bc24-e504879a1f6b",1,.0043437,.1694427,.4811052,.3451084
"41007025432001001S",410079509004000,25432,1,-123.926094055,45.983379364,445,"8e45a0a3-ab00-43c5-a759-14a03a9e5bbd",1,.0005059,.0345344,.3335669,.6313928
"41007025433001001S",410079509005023,25433,2,-123.932670593,45.983215332,232,"319078ea-ee55-41ec-9891-68c5935425a9",0,.0340022,.2309159,.4446323,.2904495
